id,name,category,specific_category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link,combined_text,image_name,image_path
460,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",ScreenProtectors,999.00,2899.00,66.00,5.00,7779,Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro Max|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Note ; NOT compatible with Spigen Geo Armor 360 Cases due to full coverage|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting,https://www.pexels.com/photo/hand-holding-tempered-glass-7742507/,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130,"Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection) Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro Max|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Note ; NOT compatible with Spigen Geo Armor 360 Cases due to full coverage|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting",Spigen_EZ_Fit_Tempered_Glass_Screen_Protector_for_iPhone_14_Pro_Max_-_2_Pack_(Sensor_Protection).jpg,Spigen_EZ_Fit_Tempered_Glass_Screen_Protector_for_iPhone_14_Pro_Max_-_2_Pack_(Sensor_Protection).jpg
461,"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,StylusPens,2099.00,5999.00,65.00,4.00,17129,"25MIN FAST CHARGE & UPGRADED NIB - 5 minutes of charging will give you 2 hours of use. It can be used continuously for more than 10 hours with a full charge of 25 minutes ALSO improved accuracy, sensitivity, and durability, precise point control writing, no scratches on the screen, no lag/offset/break, higher sensitivity, no resistance|PALM REJECTION - You can put your hand comfortably on the screen when drawing or writing with palm rejection, no need to wear gloves for more convenient writing or drawing which fits people who take notes or draw pictures on iPad for a long time!|TILT FUNCTION & MAGNETIC ADSORPTION - The latest tilt-sensing technology, You only need to adjust the angle to draw the picture you like, just like using a pencil. In addition, Magnetically be able to attach the iPad Pro (3rd Gen only) side face, no more rolling and prevent loss and more portable also it has a flat surface to prevent it from falling|USB-C CHARGING & LED CHARGING DISPLAY - Kingone digital pencil has upgraded the LED power display function. Compared with the other pen, this new feature can more easily know the remaining power and it will automatically turn in ""Sleep Mode"" after idle for 5 minutes to save power. And the stylus support 10 hours of continuous working and 180 days standby time for about 1 hour per charge|ACCIDENTALLY ON/OFF PREVENTION - Kingone use Double tap ON/OFF on stylus which can prevents from accidental switch OFF, No need Bluetooth, just tap the end of the pencil twice to turn it on/off, Avoiding the problem of accidentally turning on/off by mistake touch once which can save a lot of power and greatly improve the experience; Kingone IPad Stylus Pen for 2018 and later: iPad (6/7/8/9 Gen), iPad Pro (3/4 Gen), iPad Pro 11 inch, iPad Air (3/4 Gen), iPad mini (3rd gen) 5/6 Gen)",https://pixabay.com/get/g334f23088b681e33bc3e09395458a919621c9fa05a956a6799387c8bbf63be1e21eac2b1a0dfbc8c39a3aaaccdb12e41fddb536c8cb65986e49ffac47c32b185_640.jpg,https://www.amazon.in/Upgraded-Precision-Sensitivity-Rejection-Adsorption/dp/B09KGV7WSV/ref=sr_1_131?qid=1672895784&s=electronics&sr=1-131,"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later Electronics|Mobiles&Accessories|MobileAccessories|StylusPens 25MIN FAST CHARGE & UPGRADED NIB - 5 minutes of charging will give you 2 hours of use. It can be used continuously for more than 10 hours with a full charge of 25 minutes ALSO improved accuracy, sensitivity, and durability, precise point control writing, no scratches on the screen, no lag/offset/break, higher sensitivity, no resistance|PALM REJECTION - You can put your hand comfortably on the screen when drawing or writing with palm rejection, no need to wear gloves for more convenient writing or drawing which fits people who take notes or draw pictures on iPad for a long time!|TILT FUNCTION & MAGNETIC ADSORPTION - The latest tilt-sensing technology, You only need to adjust the angle to draw the picture you like, just like using a pencil. In addition, Magnetically be able to attach the iPad Pro (3rd Gen only) side face, no more rolling and prevent loss and more portable also it has a flat surface to prevent it from falling|USB-C CHARGING & LED CHARGING DISPLAY - Kingone digital pencil has upgraded the LED power display function. Compared with the other pen, this new feature can more easily know the remaining power and it will automatically turn in ""Sleep Mode"" after idle for 5 minutes to save power. And the stylus support 10 hours of continuous working and 180 days standby time for about 1 hour per charge|ACCIDENTALLY ON/OFF PREVENTION - Kingone use Double tap ON/OFF on stylus which can prevents from accidental switch OFF, No need Bluetooth, just tap the end of the pencil twice to turn it on/off, Avoiding the problem of accidentally turning on/off by mistake touch once which can save a lot of power and greatly improve the experience; Kingone IPad Stylus Pen for 2018 and later: iPad (6/7/8/9 Gen), iPad Pro (3/4 Gen), iPad Pro 11 inch, iPad Air (3/4 Gen), iPad mini (3rd gen) 5/6 Gen)","KINGONE_Upgraded_Stylus_Pen,_iPad_Pencil,_Ultra_High_Precision_&_Sensitivity,_Palm_Rejection,_Preven.jpg","KINGONE_Upgraded_Stylus_Pen,_iPad_Pencil,_Ultra_High_Precision_&_Sensitivity,_Palm_Rejection,_Preven.jpg"
462,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,AutomobileChargers,337.00,699.00,52.00,4.00,4969,"[POWERFUL DUAL PORTS]: It is one most powerful car charging device that provides 18W output with dual ports. You can simultaneously charge two devices at one go.|[COMPACT SIZE & PERFECT FIT]: Portronics Car Power Mini has the most compact size that can be installed in any dashboard. It is one powerful charging device for your car with Type C PD 18W + QC 3.0A. It is compatible with all most all car models.|[FASTEST CHARGING]: With Portronics Car Power Mini, you can experience fastest charging. It provides you 50% charging at 30 minutes and it can be considered as one of the best travel partner for you.|[ULTRA-LIGHT CAR CHARGING]: Along with the most compact size, it is one device that is ultra-light in weight. The entire device is just 15.3 gms, 5.5 cm in height and 2.5cm in diameter.|[SMART PROTECTION CHIPS]: It has in-built smart protection chip that ensure protection from over-voltage, over- temperature, and prevent short circuits.",https://www.pexels.com/photo/white-tesla-model-3-car-on-road-9300916/,https://www.amazon.in/Portronics-CarPower-Charger-Output-Black/dp/B0971DWFDT/ref=sr_1_132?qid=1672895784&s=electronics&sr=1-132,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black) Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers [POWERFUL DUAL PORTS]: It is one most powerful car charging device that provides 18W output with dual ports. You can simultaneously charge two devices at one go.|[COMPACT SIZE & PERFECT FIT]: Portronics Car Power Mini has the most compact size that can be installed in any dashboard. It is one powerful charging device for your car with Type C PD 18W + QC 3.0A. It is compatible with all most all car models.|[FASTEST CHARGING]: With Portronics Car Power Mini, you can experience fastest charging. It provides you 50% charging at 30 minutes and it can be considered as one of the best travel partner for you.|[ULTRA-LIGHT CAR CHARGING]: Along with the most compact size, it is one device that is ultra-light in weight. The entire device is just 15.3 gms, 5.5 cm in height and 2.5cm in diameter.|[SMART PROTECTION CHIPS]: It has in-built smart protection chip that ensure protection from over-voltage, over- temperature, and prevent short circuits.","Portronics_CarPower_Mini_Car_Charger_with_Dual_Output,_Fast_Charging_(Type_C_PD_18W_+_QC_3.0A)_Compa.jpg","Portronics_CarPower_Mini_Car_Charger_with_Dual_Output,_Fast_Charging_(Type_C_PD_18W_+_QC_3.0A)_Compa.jpg"
463,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,SmartWatches,2999.00,7990.00,62.00,4.00,154,"Screen Size- Big and Bold meets Bright and Sharp with a 1.81” HD Display. Backed with 2.5D curved display, 550 nits brightness & its seamless edge design, it makes it the ideal metal body you want strapped on your wrist.|Seamless BT Calling- Calling made convenient with just a tap on Wave Electra. Dial and receive calls anytime, anywhere and save up to 50 contacts.|20 inbuilt Watch Faces- Be Spoilt for choice, with 20+ inbuilt watch faces. Find the one that matches your vibe with over 100+ on the cloud.|Sports Modes- Switch up your fitness and sports routines with 100+ Sports modes to choose from. Cricket, Football, Judo, Skipping, Rock Climbing, Dance, Hockey, Basketball, Volley ball and a lot more to choose from!|Personalization- Add a touch of personalisation to your watch with 2 menu style options to choose from. Easily navigate through the watch and keep all your go-to features just a swipe away by adding or deleting feature pages on the home screen.|Inbuilt Games- Get your fun on! Make and beat your high scores with 2 games - Whack-A-Mole and 2048.|IP Rating- This smart watch is has IP68 rating making it dust, sweat and splash resistant.",https://pixabay.com/get/g672baf577aec5ad3407d031818b14edbafe647f87ee0aa485501d4ad25655393c75c215e945f674328c7956c66950f2898f046e76aaa73735eab380568f3b187_640.jpg,https://www.amazon.in/boAt-Launched-Ultra-Seamless-Personalization-Charcoal/dp/B0BNV7JM5Y/ref=sr_1_133?qid=1672895784&s=electronics&sr=1-133,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black) Electronics|WearableTechnology|SmartWatches Screen Size- Big and Bold meets Bright and Sharp with a 1.81” HD Display. Backed with 2.5D curved display, 550 nits brightness & its seamless edge design, it makes it the ideal metal body you want strapped on your wrist.|Seamless BT Calling- Calling made convenient with just a tap on Wave Electra. Dial and receive calls anytime, anywhere and save up to 50 contacts.|20 inbuilt Watch Faces- Be Spoilt for choice, with 20+ inbuilt watch faces. Find the one that matches your vibe with over 100+ on the cloud.|Sports Modes- Switch up your fitness and sports routines with 100+ Sports modes to choose from. Cricket, Football, Judo, Skipping, Rock Climbing, Dance, Hockey, Basketball, Volley ball and a lot more to choose from!|Personalization- Add a touch of personalisation to your watch with 2 menu style options to choose from. Easily navigate through the watch and keep all your go-to features just a swipe away by adding or deleting feature pages on the home screen.|Inbuilt Games- Get your fun on! Make and beat your high scores with 2 games - Whack-A-Mole and 2048.|IP Rating- This smart watch is has IP68 rating making it dust, sweat and splash resistant.","boAt_Newly_Launched_Wave_Electra_with_1.81_HD_Display,_Smart_Calling_with_Ultra-Seamless_BT_Calling_.jpg","boAt_Newly_Launched_Wave_Electra_with_1.81_HD_Display,_Smart_Calling_with_Ultra-Seamless_BT_Calling_.jpg"
464,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink)",Electronics|WearableTechnology|SmartWatches,SmartWatches,1299.00,5999.00,78.00,3.00,4415,"Bluetooth Calling Smartwatch: Make & receive a phone call directly using Force X10. 1.7 inches 500 NITs color screen with full touch display - capacitive touch, supporting taps & swipes.|Health/Fitness Trackers: Realtime Heart Rate Check; SpO2 Blood Oxygen; Sleep Monitor; Sedentary Alert; Sports & Fitness Tracking; Step Count & Calories Burnt; Distance Traveled; Sports Mode|Smart Features Smart Notifications on Your Wrist; Listen to Music on the Watch; Camera Remote Control; Raise & Wake Display; Weather Info; Find the Watch; Stopwatch & Alarm; Voice Assistant support|150+ Custom Watch Faces to match your Style; Lightweight Metal Casing; Skin-friendly Flexible Strap; up to 5 Days Runtime; 10 Days Standby; IP68 Dust, Dirt & Waterproof; Changeable Silicone Strap|Built-in Mic & Loudspeaker; Vibration Alert; Bluetooth 5.0 with 10 mtrs Wireless Range; Use pTron Fit+ App; Compatible with Android 8.0 & above/iOS 9.1 & above; Just 3Hrs Charge Time; 1-Year Warranty|Download & install ""pTron Fit+' App from Playstore/Appstore, Turn On Bluetooth on your phone, and bind the smartwatch to the App. Enable functions like Message Push, Wrist Sense, Do not Disturb, etc.",https://pixabay.com/get/gb76c1543fb7c33242ca31cb3b6de9bdf5c61417d455b226fd3dc80d43d226555830347e8cdb20a70b140b15208c89ceb43a8a54e1158cd2238b9ddc519a515d6_640.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53QFZPY/ref=sr_1_134?qid=1672895784&s=electronics&sr=1-134,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink) Electronics|WearableTechnology|SmartWatches Bluetooth Calling Smartwatch: Make & receive a phone call directly using Force X10. 1.7 inches 500 NITs color screen with full touch display - capacitive touch, supporting taps & swipes.|Health/Fitness Trackers: Realtime Heart Rate Check; SpO2 Blood Oxygen; Sleep Monitor; Sedentary Alert; Sports & Fitness Tracking; Step Count & Calories Burnt; Distance Traveled; Sports Mode|Smart Features Smart Notifications on Your Wrist; Listen to Music on the Watch; Camera Remote Control; Raise & Wake Display; Weather Info; Find the Watch; Stopwatch & Alarm; Voice Assistant support|150+ Custom Watch Faces to match your Style; Lightweight Metal Casing; Skin-friendly Flexible Strap; up to 5 Days Runtime; 10 Days Standby; IP68 Dust, Dirt & Waterproof; Changeable Silicone Strap|Built-in Mic & Loudspeaker; Vibration Alert; Bluetooth 5.0 with 10 mtrs Wireless Range; Use pTron Fit+ App; Compatible with Android 8.0 & above/iOS 9.1 & above; Just 3Hrs Charge Time; 1-Year Warranty|Download & install ""pTron Fit+' App from Playstore/Appstore, Turn On Bluetooth on your phone, and bind the smartwatch to the App. Enable functions like Message Push, Wrist Sense, Do not Disturb, etc.","PTron_Newly_Launched_Force_X10_Bluetooth_Calling_Smartwatch_with_1.7_Full_Touch_Color_Display,_Real_.jpg","PTron_Newly_Launched_Force_X10_Bluetooth_Calling_Smartwatch_with_1.7_Full_Touch_Color_Display,_Real_.jpg"
465,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,USBCables,349.00,399.00,13.00,4.00,18757,1M Long Cable. Usb 2.0 (Type A)|Toughened Joints|Strong And Sturdy|Country Of Origin: China|6 Months Warranty,https://www.pexels.com/photo/close-up-photo-of-cord-3921633/,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_135?qid=1672895784&s=electronics&sr=1-135,MI Braided USB Type-C Cable for Charging Adapter (Red) Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables 1M Long Cable. Usb 2.0 (Type A)|Toughened Joints|Strong And Sturdy|Country Of Origin: China|6 Months Warranty,MI_Braided_USB_Type-C_Cable_for_Charging_Adapter_(Red).jpg,MI_Braided_USB_Type-C_Cable_for_Charging_Adapter_(Red).jpg
466,"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Smartphones,16499.00,20990.00,21.00,4.00,21350,"Snapdragon 695 5G Mobile Platform allows you to level up your performance with efficient 6nm Process, with an ANTUTU Score of 410563. Also, we get a 15% improved CPU performance & improved 30% GPU performance (As compared to Snapdragon 690G)|iQOO Z6 5G comes with a large 5000mAh battery keeps going longer, for a more enjoyable gaming and video experience. It also comes 18W Fast Charging technology that juices up the battery quickly.|5-layered liquid cooling system can accurately sense the heat source and intelligently adapt the optimal cooling solution, which can effectively cool down the phone when it is under high load and reduce the core temperature by 10 degrees*. Let go off any heating issues in prolonged gaming or movie sessions.|Equipped with 50MP Eye Autofocus main camera, it is designed to tackle the out-of-focus problem. The feature performs fast Eye Autofocus at a high refresh rate, allowing the camera to maintain a stable and clear focus on the subjects in movement.|Headphones jack: 3.5 mm,Display type:LCD,Form factor:Bar,Operating system:Funtouch OS 12 based on Android 12",https://pixabay.com/get/g4ed60e254e02727a375579a55d30e171d2431e8292d483b3632a7fc514cb4dad37410621012abfb56fe45fc2341a546aafd37c3e87c02c9cf279aebc8dcd15ef_640.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-695-6nm-Processor/dp/B07WJWRNVK/ref=sr_1_136?qid=1672895784&s=electronics&sr=1-136,"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones Snapdragon 695 5G Mobile Platform allows you to level up your performance with efficient 6nm Process, with an ANTUTU Score of 410563. Also, we get a 15% improved CPU performance & improved 30% GPU performance (As compared to Snapdragon 690G)|iQOO Z6 5G comes with a large 5000mAh battery keeps going longer, for a more enjoyable gaming and video experience. It also comes 18W Fast Charging technology that juices up the battery quickly.|5-layered liquid cooling system can accurately sense the heat source and intelligently adapt the optimal cooling solution, which can effectively cool down the phone when it is under high load and reduce the core temperature by 10 degrees*. Let go off any heating issues in prolonged gaming or movie sessions.|Equipped with 50MP Eye Autofocus main camera, it is designed to tackle the out-of-focus problem. The feature performs fast Eye Autofocus at a high refresh rate, allowing the camera to maintain a stable and clear focus on the subjects in movement.|Headphones jack: 3.5 mm,Display type:LCD,Form factor:Bar,Operating system:Funtouch OS 12 based on Android 12","iQOO_vivo_Z6_5G_(Dynamo_Black,_6GB_RAM,_128GB_Storage)__Snapdragon_695-6nm_Processor__120Hz_FHD+_Dis.jpg","iQOO_vivo_Z6_5G_(Dynamo_Black,_6GB_RAM,_128GB_Storage)__Snapdragon_695-6nm_Processor__120Hz_FHD+_Dis.jpg"
467,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",In-Ear,499.00,499.00,0.00,4.00,31539,In Ear Volume Control|Design: Canal phone|Headphone Jack: 3.5mm|6 months warranty,https://pixabay.com/get/gfd6eefb1152b3cdc08c69efaadf01fa3316c37286010ec7ee769a5b78f5d900b9fbec5aa581b093365056223bdbd7d35_640.jpg,https://www.amazon.in/Samsung-Original-EHS64AVFWECINU-Stereo-Headset/dp/B01F25X6RQ/ref=sr_1_137?qid=1672895784&s=electronics&sr=1-137,"Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White) Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear In Ear Volume Control|Design: Canal phone|Headphone Jack: 3.5mm|6 months warranty",Samsung_Ehs64_Ehs64Avfwecinu_Hands-Free_Wired_In_Ear_Earphones_With_Mic_With_Remote_Note_(White).jpg,Samsung_Ehs64_Ehs64Avfwecinu_Hands-Free_Wired_In_Ear_Earphones_With_Mic_With_Remote_Note_(White).jpg
468,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,USBCables,970.00,1799.00,46.00,4.00,815,"Supports Ios Devices With Max Output Up To 2.4A|Up To 10, 000+ Bend And 10, 000+ Plugging And Unplugging Test Ensure This Cable A Longer Lifespan|Ensure Fast And Stable Data Transmission Up To 480 Mbps|2 Years Warranty|Compatible Designed To Work Flawlessly With Mfi Or Apple Devices, Iphone, Imac, Ipad Etc|1.2M Tangle Free Durable Tough Braiding Sync & Charge Cable",https://www.pexels.com/photo/close-up-of-cable-12671356/,https://www.amazon.in/DURACELL-Lightning-Certified-braided-Devices/dp/B09C6HXFC1/ref=sr_1_138?qid=1672895784&s=electronics&sr=1-138,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables Supports Ios Devices With Max Output Up To 2.4A|Up To 10, 000+ Bend And 10, 000+ Plugging And Unplugging Test Ensure This Cable A Longer Lifespan|Ensure Fast And Stable Data Transmission Up To 480 Mbps|2 Years Warranty|Compatible Designed To Work Flawlessly With Mfi Or Apple Devices, Iphone, Imac, Ipad Etc|1.2M Tangle Free Durable Tough Braiding Sync & Charge Cable","Duracell_USB_Lightning_Apple_Certified_(Mfi)_Braided_Sync_&_Charge_Cable_For_Iphone,_Ipad_And_Ipod._.jpg","Duracell_USB_Lightning_Apple_Certified_(Mfi)_Braided_Sync_&_Charge_Cable_For_Iphone,_Ipad_And_Ipod._.jpg"
469,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",ScreenProtectors,999.00,2899.00,66.00,5.00,6129,Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Case friendly ; Made case compatible with Spigen case (Not Compatible with Geo Armor 360)|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting,https://www.pexels.com/photo/hand-holding-tempered-glass-7742507/,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B244R4KB/ref=sr_1_139?qid=1672895784&s=electronics&sr=1-139,"Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection) Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Case friendly ; Made case compatible with Spigen case (Not Compatible with Geo Armor 360)|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting",Spigen_EZ_Fit_Tempered_Glass_Screen_Protector_for_iPhone_14_Pro_-_2_Pack_(Sensor_Protection).jpg,Spigen_EZ_Fit_Tempered_Glass_Screen_Protector_for_iPhone_14_Pro_-_2_Pack_(Sensor_Protection).jpg
470,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Smartphones,10499.00,13499.00,22.00,4.00,284,"Powerful MediaTek Helio P35 Octa Core 2.3GHz with Android 12,One UI Core 4.1|13MP+2MP Dual camera setup- True 13MP (F2.2) main camera + 2MP (F2.4) | 5MP (F2.2) front came|16.55 centimeters (6.5-inch) LCD, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color|5000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",https://pixabay.com/get/gd97787ec6abe4b7e58ef8001b03286c510be6fc40a9b573e5ed30c6fcbcf383daf3f94b037e6dd62780951a8fe5ab2d5c07701478b393e83dbd652d64194369f_640.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGG6NKT/ref=sr_1_140?qid=1672895784&s=electronics&sr=1-140,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones Powerful MediaTek Helio P35 Octa Core 2.3GHz with Android 12,One UI Core 4.1|13MP+2MP Dual camera setup- True 13MP (F2.2) main camera + 2MP (F2.4) | 5MP (F2.2) front came|16.55 centimeters (6.5-inch) LCD, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color|5000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","Samsung_Galaxy_M04_Dark_Blue,_4GB_RAM,_128GB_Storage__Upto_8GB_RAM_with_RAM_Plus__MediaTek_Helio_P35.jpg","Samsung_Galaxy_M04_Dark_Blue,_4GB_RAM,_128GB_Storage__Upto_8GB_RAM_with_RAM_Plus__MediaTek_Helio_P35.jpg"
471,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,USBCables,249.00,399.00,38.00,4.00,43994,"Compatible with all Type C enabled devices, be it an android smartphone (Mi, Samsung, Oppo, Vivo, Realme, OnePlus, etc), tablet, laptop (Macbook, Chromebook, etc)|Unbreakable – Made of special braided outer with rugged interior bindings, it is ultra-durable cable that won’t be affected by daily rough usage|Ideal Length – It has ideal length of 1.5 meters which is neither too short like your typical 1meter cable or too long like a 2meters cable|Supports maximum 3A fast charging and 480 Mbps data transfer speed|6 months manufacturer warranty from the date of purchase",https://www.pexels.com/photo/usb-c-cable-on-white-surface-3921713/,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Cable/dp/B082LSVT4B/ref=sr_1_141?qid=1672895784&s=electronics&sr=1-141,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black) Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables Compatible with all Type C enabled devices, be it an android smartphone (Mi, Samsung, Oppo, Vivo, Realme, OnePlus, etc), tablet, laptop (Macbook, Chromebook, etc)|Unbreakable – Made of special braided outer with rugged interior bindings, it is ultra-durable cable that won’t be affected by daily rough usage|Ideal Length – It has ideal length of 1.5 meters which is neither too short like your typical 1meter cable or too long like a 2meters cable|Supports maximum 3A fast charging and 480 Mbps data transfer speed|6 months manufacturer warranty from the date of purchase","Ambrane_Unbreakable_60W__3A_Fast_Charging_1.5m_Braided_Type_C_to_Type_C_Cable_for_Smartphones,_Table.jpg","Ambrane_Unbreakable_60W__3A_Fast_Charging_1.5m_Braided_Type_C_to_Type_C_Cable_for_Smartphones,_Table.jpg"
